"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[86-0-85-项目页-音频片段-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.asset.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-音频片段-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[135-0-134-从报告详情页面-逻辑代码页面-跳转到账户设置界面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'账户设置')""]-get_url-[""none""]-https://test.uwa4d.com/u/setting.html-None]",""
"skipped","Thu Jun 04 18:05:44 CST 2020","Thu Jun 04 18:05:44 CST 2020","1","","testrun","TestClass","","","test_run[38-0-37-从项目报告页-项目资源检测-返回测试主页-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > div > a > img'""]-get_url-[""none""]-https://test.uwa4d.com/u/overview.html#offline_service-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[38-0-37-从报告详情页面-逻辑代码页面-点击逻辑代码-逻辑代码函数列表-UnityEngine.SetupCoroutine.InvokeMoveNext-[""click""]-[""""""By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div/div[4]/div[2]/table/tbody/tr[3]/td[1]/div'""""""]-get_attr-[""""""(By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div/div[4]/div[2]/table/tbody/tr[3]')|class""""""]-el-table__row current-row hover-row-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[24-0-23-报告详情页面-点击网络上载均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.overview.el-col.el-col-7 > ul > li:nth-child(7) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-网络上传均值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[18-0-17-报告详情页面-点击FPS均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.overview.el-col.el-col-7 > ul > li:nth-child(1) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-FPS均值-None]",""
"passed","Thu Jun 04 18:02:28 CST 2020","Thu Jun 04 18:02:32 CST 2020","3103","","testrun","TestClass","","","test_run[15-0-14-从项目页-测试概览-点击网络上载均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(7) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-网络上传均值-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[137-0-136-从报告详情页面-逻辑代码页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:05:44 CST 2020","Thu Jun 04 18:05:44 CST 2020","0","","testrun","TestClass","","","test_run[36-0-35-从项目报告页-项目资源检测-点击All排序-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.plugin-header > div > div > div > input'""]-get_text-[""By.CSS_SELECTOR,'body > div.el-select-dropdown.el-popper > div.el-scrollbar > div.el-select-dropdown__wrap.el-scrollbar__wrap > ul > li:nth-child(2) > span'""]-Texture-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[68-0-67-从报告详情页面-资源统计页面-点击资源统计-音频资源-音频资源资源数量-[""click""]-[""""""By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div[1]/div[1]/label[1]/span[2]'""""""]-get_attr-[""""""(By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div[1]/div[1]/label[1]/span[1]')|class""""""]-el-radio__input is-checked-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[76-1-75-从账户设置页面-跳转到报告详情页面-逻辑代码页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/got/mono.html/leakage?dataKey=20190826183650ple567d3577&project=6553-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[126-0-125-项目页-查看-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(2) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-堆内存峰值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[105-0-104-项目页-纹理资源-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(2) > a > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/resource.html/asset?dataKey=20170721104021oes4f925317&project=233&assetType=Texture&engine=1-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[79-0-78-从报告详情页面-运行日志页面-点击Log-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-Log'""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/log?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[21-0-20-从项目报告页-点击项目资源检测-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > ul > li:nth-child(1) > a > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.plugin-header > h3'""]-项目资源检测-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[30-0-29-从报告详情页面-硬件信息页面-点击硬件信息-CPU频率均值 (MHz)-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.widget-container.el-row > div:nth-child(6) > div > div.el-row > div.el-col.el-col-16 > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.hchart-content > div > div.hchart-header > h3'""]-CPU 频率-None]",""
"passed","Thu Jun 04 18:05:18 CST 2020","Thu Jun 04 18:05:22 CST 2020","3102","","testrun","TestClass","","","test_run[11-0-10-从本地资源检测报告首页-点击历史通过率-Edito设置检测-[""click""]-[""By.CSS_SELECTOR,'svg > g.highcharts-legend > g > g > g.highcharts-legend-item.highcharts-spline-series.highcharts-color-2.highcharts-series-2 > text > tspan'""]-get_attr-[""""""(By.CSS_SELECTOR,'svg > g.highcharts-legend > g > g > g.highcharts-legend-item.highcharts-spline-series.highcharts-color-2.highcharts-series-2.highcharts-legend-item-hidden')|class""""""]-highcharts-legend-item highcharts-spline-series highcharts-color-2 highcharts-series-2 highcharts-legend-item-hidden-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[36-0-35-报告详情页面-点击网络上传均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.widget-container.el-row > div:nth-child(4) > div > div.el-row > div.el-col.el-col-16 > p'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-网络上传均值-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[75-0-74-从报告详情页面-资源统计页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[67-0-66-从报告详情页面-资源统计页面-点击资源统计-音频资源-[""click""]-[""By.CSS_SELECTOR,'#tab-audioclip'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.asset-container.report-content > div:nth-child(2) > div.widget-container.el-row.el-row--flex > div:nth-child(1) > div > div.el-row > div.el-col.el-col-16 > p'""]-资源数量峰值 (个)-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[123-0-122-项目页-引用Mono对象峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(7) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-引用Mono对象峰值-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[41-0-40-从报告详情页面-逻辑代码页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","1","","testrun","TestClass","","","test_run[48-0-47-从报告详情页面-渲染性能页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[47-0-46-报告详情页面-运行日志-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(8) > a'""]-get_attr-[""(By.CLASS_NAME,'el-input__inner')|autocomplete""]-off-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[82-0-81-从报告详情页面-运行日志页面-点击Exception-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-Exception'""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/log?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"broken","Thu Jun 04 18:02:34 CST 2020","Thu Jun 04 18:03:04 CST 2020","30259","","testrun","TestClass","","","test_run[17-0-16-从项目页-点击查看跳转到报告详情页面-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.section-container.table-container > div.el-table.test-info-table.section-container.el-table--fit.el-table--border.el-table--enable-row-transition > div.el-table__body-wrapper.is-scrolling-none > table > tbody > tr > td.el-table_1_column_9 > div > button > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/report?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","1","","testrun","TestClass","","","test_run[28-0-27-从项目报告页-点击修改阈值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.panel-container.threshold-panel.active > div > div.plugin-header > button > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.panel-container.editing.threshold-panel.active > div > div.plugin-header > div.thresh-setting-button-group > div > button > span'""]-切换阈值设定-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[74-1-73-从账户设置页面-跳转到报告详情页面-资源统计页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/assetSummary?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[32-0-31-报告详情页面-点击Reserved Mono峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.widget-container.el-row > div:nth-child(4) > div > div.el-row > div.el-col.el-col-16 > p'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-Reserved Mono峰值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[58-0-57-GOT-向上-[""page_up""]-[2]-get_text-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-已完成-None]",""
"passed","Wed May 06 16:24:01 CST 2020","Wed May 06 16:24:02 CST 2020","1176","","testrun","TestClass","","","test_run[3-0-2-从测试首页-跳转到性能诊断与优化-[""perform_click""]-[""(By.LINK_TEXT,'功能')|(By.LINK_TEXT,'性能诊断与优化')""]-get_url-[""none""]-https://test.uwa4d.com/#feature-None0]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[20-0-19-从本地资源检测报告首页-点击查看进入项目报告页-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.overview-grid.report-content > div.test-info-container > div.el-table.test-info-table.el-table--fit.el-table--enable-row-transition > div.el-table__fixed-right > div.el-table__fixed-body-wrapper > table > tbody > tr:nth-child(1) > td.el-table_1_column_3 > div > button:nth-child(1) > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/plugin?dataKey=191230_111335anyst017679&project=6746&pluginId=1&type=7-None]",""
"passed","Wed May 06 16:31:21 CST 2020","Wed May 06 16:31:25 CST 2020","3527","","testrun","TestClass","","","test_run[5-0-4-从登录页面-跳转到测试主页-[""input_keywords"",""input_keywords"",""click""]-[""(By.ID,'input-12')|guorong.chen@uwa4d.com"",""(By.ID,'input-15')|uwa123456"",""""""By.XPATH,'//*[@id=""uwa-signin-view""]/div[2]/form/div/div[3]/div[2]/button/span'""""""]-get_url-[""none""]-https://test.uwa4d.com/u/overview.html-None1]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","1","","testrun","TestClass","","","test_run[34-0-33-从项目报告页-项目资源检测-移动到成功检测结果-[""js_element_execute""]-[""""""arguments[0].scrollIntoView();|(By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[3]/div/div[3]/table/tbody/tr[17]/td[2]/div/div/span[1]')""""""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/plugin?dataKey=191230_111335anyst017679&project=6746&pluginId=1-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[84-0-83-项目页-网格-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.asset.el-col.el-col-7 > ul > li:nth-child(2) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-网格-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[49-1-48-从消息通知页面-跳转到报告详情页面-渲染性能页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/rendering?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"passed","Thu Jun 04 18:05:30 CST 2020","Thu Jun 04 18:05:33 CST 2020","3057","","testrun","TestClass","","","test_run[15-0-14-从使用说明界面-关闭使用说明-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.overview-grid.report-content > div.el-dialog__wrapper.plugin-dialog > div > div.el-dialog__header > button'""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/overview?project=6746&type=7-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[41-0-40-报告详情页面-点击半透明渲染-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.widget-container.el-row > div:nth-child(2) > div'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.line-chart.section-container > div > div.hchart-header > h3'""]-半透明渲染CPU均值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[111-0-110-项目页-纹理资源-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(8) > a > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/resource.html/asset?dataKey=20170721104021oes4f925317&project=233&assetType=Font&engine=1-None]",""
"passed","Thu Jun 04 18:05:27 CST 2020","Thu Jun 04 18:05:30 CST 2020","3172","","testrun","TestClass","","","test_run[14-0-13-从本地资源检测报告首页-点击使用说明-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.overview-grid.report-content > div.test-info-container > div.container-header > button > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.overview-grid.report-content > div.el-dialog__wrapper.plugin-dialog > div > div.el-dialog__body > div.plugin-dialog-header > h3'""]-本地资源检测组件-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[78-0-77-从报告详情页面-运行日志页面-点击All-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-All'""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/log?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[50-0-49-从报告详情页面-渲染性能页面-点击GPU信息-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(5) > a > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li.el-menu-item.is-active > a > span'""]-GPU信息-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[37-0-36-报告详情页面-点击逻辑代码-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(4) > a > span'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-WaitForTargetFPS-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[38-0-37-报告详情页面-点击总要参数解析-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(5) > div > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li.el-submenu.is-opened > ul > li:nth-child(1) > a > span'""]-自定义变量-None]",""
"passed","Wed May 06 16:24:33 CST 2020","Wed May 06 16:24:36 CST 2020","3086","","testrun","TestClass","","","test_run[11-0-10-从项目页-测试概览-点击Reserved Mono峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(3) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-Reserved Mono峰值-None0]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","1","","testrun","TestClass","","","test_run[116-0-115-从GOT Online界面-跳转到项目页-[""click""]-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > a'""]-测试概览-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[131-0-130-项目页-点击内存具体分配-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(7) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-引用Mono对象峰值-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[47-1-46-从账户设置页面-跳转到报告详情页面-渲染性能页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/rendering?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"passed","Thu Jun 04 18:03:39 CST 2020","Thu Jun 04 18:03:42 CST 2020","3111","","testrun","TestClass","","","test_run[7-0-6-从GPM页面-点击Development(1)-[""click""]-[""By.CSS_SELECTOR,'#pane-gpmProjects>div>div>button:nth-child(2)>span'""]-get_text-[""By.CSS_SELECTOR,'#pane-gpmProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-已完成-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[80-0-79-从报告详情页面-运行日志页面-点击Warning-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-Warning'""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/log?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","1","","testrun","TestClass","","","test_run[59-0-58-GOT-Mono-[""click""]-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.button-container > button:nth-child(2) > span'""]-get_text-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-已完成-None]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[29-0-28-从项目报告页-点击切换阈值设定-新建3-[""perform_click""]-[""""""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.panel-container.editing.threshold-panel.active > div > div.plugin-header > div.thresh-setting-button-group > div > button > span')|(By.XPATH,'//*[contains(@id,""dropdown-menu"")]/li[contains(text(),""新建3"")]')""""""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.panel-container.editing.threshold-panel.active > div > div.plugin-header > div.thresh-setting-button-group > button > span'""]-应用当前阈值设定-None]",""
"passed","Thu Jun 04 18:05:36 CST 2020","Thu Jun 04 18:05:39 CST 2020","3060","","testrun","TestClass","","","test_run[17-0-16-从使用说明界面-点击确定-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.overview-grid.report-content > div.el-dialog__wrapper.plugin-dialog > div > div.el-dialog__footer > div > button'""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/overview?project=6746&type=7-None]",""
"skipped","Thu Jun 04 18:05:44 CST 2020","Thu Jun 04 18:05:44 CST 2020","0","","testrun","TestClass","","","test_run[39-0-38-GOT-向上-[""page_up""]-[2]-get_text-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-已完成-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[46-0-45-从报告详情页面-渲染性能页面-跳转到账户设置界面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'账户设置')""]-get_url-[""none""]-https://test.uwa4d.com/u/setting.html-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[40-0-39-报告详情页面-点击渲染模块性能-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li.el-submenu.is-opened > ul > li:nth-child(1) > a > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.widget-container.el-row > div:nth-child(1) > div > div.el-row > div.el-col.el-col-16 > p'""]-不透明渲染CPU均值-None]",""
"passed","Thu Jun 04 18:03:45 CST 2020","Thu Jun 04 18:03:48 CST 2020","3123","","testrun","TestClass","","","test_run[9-0-8-从项目页-测试概览-点击PSS内存峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(2) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-PSS内存峰值-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[127-0-126-项目页-点击LOW-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(3) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-累积堆内存分配（每10K帧）-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[56-1-55-从消息通知页面-跳转到报告详情页面-逻辑代码页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/log?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","1","","testrun","TestClass","","","test_run[60-0-59-从GOT Online界面-跳转到项目页-[""click""]-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > a'""]-测试概览-None]",""
